course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,revenue
1128560,JavaScript - Become Higly Paid Front End Developer,https://www.udemy.com/javascript-become-higly-paid-front-end-developer/,True,105,710,137.0,49.0,Beginner Level,3.5,Web Development,2017,74550
1109736,Beginners Introduction to Web Development,https://www.udemy.com/explore-web-development/,True,200,7331,55.0,18.0,Beginner Level,1.5,Web Development,2017,1466200
1251786,Redux in Angular (2 and 4+),https://www.udemy.com/redux-in-angular/,True,70,909,16.0,13.0,Intermediate Level,1.5,Web Development,2017,63630
1115348,Full stack Universal React with Redux Node js and MongoDB,https://www.udemy.com/full-stack-universal-react-with-redux-express-and-mongodb/,True,195,1121,174.0,62.0,Intermediate Level,5.0,Web Development,2017,218595
1253650,Learn Coding as RF or Telecom Engineer - Build Real Program,https://www.udemy.com/learn-coding-as-rf-or-telecom-engineer-build-real-program/,True,25,1006,4.0,8.0,Beginner Level,2.0,Web Development,2017,25150
1217948,Learn How To Become a Web Developer From Scratch,https://www.udemy.com/learn-how-to-become-a-front-end-web-developer-from-scratch/,True,200,7062,72.0,172.0,Beginner Level,11.0,Web Development,2017,1412400
1027276,Earn Big Profits With Web Development Simple and Easy!,https://www.udemy.com/earn-big-profits-by-building-simple-and-easy-websites/,True,90,3073,27.0,13.0,Beginner Level,1.5,Web Development,2017,276570
1053406,Java Web Services Part 2,https://www.udemy.com/javawebservicespart2/,True,20,959,51.0,74.0,Intermediate Level,3.0,Web Development,2017,19180
1107524,The Complete NodeJS Course: Build a Full Business Rating App,https://www.udemy.com/learn-nodejs-by-building-an-employee-to-business-rating-app/,True,195,17784,,61.0,All Levels,12.5,Web Development,2017,3467880
1090788,First Web Application with Spring Boot,https://www.udemy.com/spring-boot-first-web-application/,True,40,2865,95.0,32.0,Beginner Level,4.0,Web Development,2017,114600
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,https://www.udemy.com/html-css-bootstrap-build-your-first-website-today/,True,200,346,28.0,74.0,Beginner Level,8.5,Web Development,2017,69200
1075662,Learning Docker and Kubernetes by Lab,https://www.udemy.com/learning-docker-and-k8s-by-practice/,True,30,586,54.0,56.0,All Levels,,Web Development,2017,17580
1035940,Professional RESTful API Design using Python Flask,https://www.udemy.com/restful-api-flask-course/,True,120,578,25.0,36.0,Intermediate Level,4.5,Web Development,2017,69360
1063722,Learn Python Django - A Hands-On Course,https://www.udemy.com/learn-python-django-a-hands-on-course/,True,50,1339,21.0,18.0,Beginner Level,2.0,Web Development,2017,66950
1101204,Security for your WordPress site,https://www.udemy.com/security-for-your-wordpress-site/,True,85,1096,8.0,7.0,Beginner Level,0.633333333,Web Development,2017,93160
1241254,AWS Serverless APIs & Apps - A Complete Introduction,https://www.udemy.com/aws-serverless-a-complete-introduction/,True,145,2145,166.0,136.0,All Levels,8.0,Web Development,2017,311025
822444,Python and Django Full Stack Web Developer Bootcamp,https://www.udemy.com/python-and-django-full-stack-web-developer-bootcamp/,True,200,11832,1883.0,191.0,All Levels,31.5,Web Development,2017,2366400
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),https://www.udemy.com/aspnet-core-angular/,True,190,5332,828.0,160.0,Intermediate Level,10.5,Web Development,2017,1013080
981600,HTML and CSS BootCamp for Beginners,https://www.udemy.com/html-and-css-bootcamp-for-beginners/,True,30,1777,35.0,48.0,Beginner Level,6.5,Web Development,2017,53310
1204590,Angular Advanced MasterClass & FREE E-Book,https://www.udemy.com/angular-advanced-masterclass/,True,150,228,9.0,72.0,Intermediate Level,6.5,Web Development,2017,34200
1200530,Electron for Desktop Apps: The Complete Developer's Guide,https://www.udemy.com/electron-react-tutorial/,True,50,2606,241.0,77.0,Beginner Level,8.0,Web Development,2017,130300
1208638,React JS Angular & Vue JS - Quickstart & Comparison,https://www.udemy.com/angular-reactjs-vuejs-quickstart-comparison/,True,160,2273,,142.0,Beginner Level,8.0,Web Development,2017,363680
1107986,Building Data Visualizations with D3 and Angular 2,https://www.udemy.com/building-data-visualizations-with-d3-and-angular-2/,True,125,293,30.0,31.0,Beginner Level,3.5,Web Development,2017,36625
1161118,Dive Into Docker: The Docker Course for Developers,https://www.udemy.com/dive-into-docker-the-complete-docker-course-for-developers/,False,0,6437,313.0,22.0,Beginner Level,1.5,Web Development,2017,0
1093608,The Most Comprehensive Web Development Course,https://www.udemy.com/comprehensive-web-developer-course/,True,200,333,22.0,353.0,All Levels,42.0,Web Development,2017,66600
1039062,Webpack 2: The Complete Developer's Guide,https://www.udemy.com/webpack-2-the-complete-developers-guide/,True,75,8964,1893.0,56.0,All Levels,5.5,Web Development,2017,672300
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),https://www.udemy.com/angular-styling-animations-for-angular-2-and-angular-4/,True,120,4138,307.0,107.0,Intermediate Level,6.0,Web Development,2017,496560
1109926,GraphQL with React: The Complete Developers Guide,https://www.udemy.com/graphql-with-react-course/,True,150,6412,987.0,114.0,Intermediate Level,13.0,Web Development,2017,961800
1134456,Create a Simple Photo Gallery with Dropzonejs Slick and PHP,https://www.udemy.com/create-a-simple-photo-gallery-with-dropzonejs-slick-and-php/,False,0,2464,17.0,9.0,All Levels,0.733333333,Web Development,2017,0
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,https://www.udemy.com/html5-and-css3-build-modern-responsive-websites/,True,175,109,17.0,69.0,All Levels,9.5,Web Development,2017,19075
1179104,Learning Path: React: Make Stunning React Websites,https://www.udemy.com/learning-path-react-make-stunning-react-websites/,True,200,91,5.0,53.0,Expert Level,6.5,Web Development,2017,18200
1152012,Adobe Experience Manager CMS Basics,https://www.udemy.com/adobe-experience-manager-basics/,True,35,81,14.0,33.0,Beginner Level,1.0,Web Development,2017,2835
1160196,Flexbox: The complete guide,https://www.udemy.com/flexbox-the-complete-guide/,True,35,189,7.0,16.0,All Levels,1.0,Web Development,2017,6615
1127988,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,False,0,5397,112.0,36.0,Beginner Level,2.5,Web Development,2017,0
1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,False,0,4410,52.0,26.0,All Levels,3.0,Web Development,2017,0
1106646,Laravel Blog Development Starter,https://www.udemy.com/laravel-blog-development/,False,0,4499,138.0,20.0,All Levels,2.0,Web Development,2017,0
1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,False,0,3782,32.0,11.0,Beginner Level,1.5,Web Development,2017,0
1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,False,0,6958,132.0,30.0,Beginner Level,3.5,Web Development,2017,0
1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,False,0,3571,18.0,8.0,Beginner Level,1.0,Web Development,2017,0
1248974,Learn Bootstrap 4 by Example,https://www.udemy.com/learn-bootstrap-4-by-example/,False,0,5542,54.0,9.0,All Levels,1.0,Web Development,2017,0
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,https://www.udemy.com/complete-woocommerce-plugin-tutorial-for-wordpress-2017/,False,0,7922,183.0,16.0,Beginner Level,1.5,Web Development,2017,0
1041426,How To Build And Make A Wordpress Website From Scratch 2017,https://www.udemy.com/how-to-build-and-make-a-wordpress-website-from-scratch-2017/,False,0,7055,166.0,24.0,All Levels,2.0,Web Development,2017,0
1102962,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,False,0,3766,135.0,14.0,Beginner Level,0.7,Web Development,2017,0
1050632,Complete Web Development with HTML CSS and Javascript,https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,False,0,2097,16.0,10.0,Intermediate Level,2.0,Web Development,2017,0
1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,True,165,183,30.0,47.0,Intermediate Level,5.5,Web Development,2017,30195
1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,False,0,1544,15.0,29.0,Beginner Level,1.0,Web Development,2017,0
884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,True,80,325,50.0,106.0,All Levels,5.0,Web Development,2017,26000
1211366,ES6 / EcmaScript 6 for beginners an introduction,https://www.udemy.com/es6-ecmascript-6-for-beginners/,False,0,3227,19.0,21.0,Intermediate Level,2.0,Web Development,2017,0
1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,True,200,653,20.0,25.0,Beginner Level,1.0,Web Development,2017,130600
1166070,Complete Bootstrap 4 course - build 3 projects,https://www.udemy.com/bootstrap-4-tutorials/,False,0,7865,241.0,36.0,All Levels,5.0,Web Development,2017,0
1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,False,0,4405,71.0,12.0,Beginner Level,1.5,Web Development,2017,0
1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,True,55,361,26.0,49.0,Intermediate Level,2.5,Web Development,2017,19855
1194232,Learning Path: Akka: Building Applications and Microservices,https://www.udemy.com/learning-path-akka-building-applications-and-microservices/,True,200,88,8.0,55.0,Intermediate Level,4.5,Web Development,2017,17600
1131732,Set up a localhost Web Server for Faster Website Development,https://www.udemy.com/localhost-web-server/,True,30,55,13.0,31.0,All Levels,1.5,Web Development,2017,1650
1270222,Learning Path: Web Applications with Spring and Angular,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,True,200,19,2.0,33.0,Expert Level,4.0,Web Development,2017,3800
1178394,Devtools 2017: The Basics of Chrome Developer Tools,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,False,0,4569,108.0,18.0,Beginner Level,1.0,Web Development,2017,0
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,https://www.udemy.com/chrome-extension-dev/,False,0,3655,85.0,44.0,Beginner Level,2.0,Web Development,2017,0
990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,True,75,578,40.0,84.0,Expert Level,5.5,Web Development,2017,43350
1158836,PHP Specialist (2017 Edition),https://www.udemy.com/php-specialist-2017/,True,100,197,11.0,53.0,Beginner Level,3.5,Web Development,2017,19700
1176460,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,True,45,540,11.0,19.0,Beginner Level,1.0,Web Development,2017,24300
1198704,How to become an App Developer,https://www.udemy.com/how-to-become-an-app-developer/,True,200,1935,17.0,10.0,Beginner Level,1.0,Web Development,2017,387000
1115126,XML XSLT - Crash Course for Beginners,https://www.udemy.com/xml-xslt-crash-course-for-beginners/,True,45,426,4.0,9.0,All Levels,1.0,Web Development,2017,19170
1114060,Flask Tutorial Step by Step,https://www.udemy.com/python-flask-tutorial-step-by-step/,False,0,4645,171.0,19.0,Intermediate Level,2.0,Web Development,2017,0
1176686,Mastering Basic CSS Selectors.,https://www.udemy.com/mastering-basic-css-selectors/,False,0,3933,23.0,14.0,Beginner Level,3.0,Web Development,2017,0
1115128,XML DOM - Crash Course for Beginners,https://www.udemy.com/xml-dom-crash-course-for-beginners/,True,45,396,6.0,8.0,All Levels,0.566666667,Web Development,2017,17820
1259422,Learn JavaScript From Scratch:Become Top Rated Web Developer,https://www.udemy.com/learnjsandbecometopratedwebdeveloper/,True,65,2570,17.0,87.0,All Levels,5.0,Web Development,2017,167050
1172166,WordPress for Beginners 2017 + Google AdSense Implementation,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,True,195,2225,14.0,64.0,All Levels,6.5,Web Development,2017,433875
1210098,HTML5 and CSS for Beginner To Expert,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,True,20,1732,15.0,48.0,All Levels,4.5,Web Development,2017,34640
1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,True,40,1477,17.0,27.0,Intermediate Level,6.0,Web Development,2017,59080
1054814,Learn to Create Responsive Layouts in 30 Minutes,https://www.udemy.com/learn-to-create-responsive-layouts-in-30-minutes/,False,0,5301,174.0,6.0,Beginner Level,0.5,Web Development,2017,0
1191946,Getting Started with Angular 2+,https://www.udemy.com/getting-started-with-angular-2/,False,0,6909,401.0,14.0,Beginner Level,2.0,Web Development,2017,0
1030774,Master all PHP ideas 2017 to build any project,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/,True,50,376,19.0,49.0,Beginner Level,3.0,Web Development,2017,18800
1031620,Learn Laravel with Database Migration & Seeding & Faker,https://www.udemy.com/laravel-53-migra-migration-seeding-faker-tinker/,True,20,263,14.0,7.0,All Levels,1.0,Web Development,2017,5260
1200874,Become PHP Facebook Developer: Password-Less Authentication,https://www.udemy.com/php-facebook-developer-password-less-authentication/,True,195,4001,8.0,37.0,All Levels,4.0,Web Development,2017,780195
1274210,Learn JSON for beginners with JavaScript,https://www.udemy.com/json-javascript-course/,True,200,3193,10.0,23.0,Beginner Level,1.5,Web Development,2017,638600
1249968,JQuery Basics - Learn JQuery From Scratch,https://www.udemy.com/jquery-basics-learn-jquery-from-scratch/,True,100,3559,24.0,18.0,Beginner Level,1.0,Web Development,2017,355900
1090194,All in one HTML CSS and JQuery,https://www.udemy.com/all-in-one-html-css-and-jquery/,True,20,3444,35.0,16.0,All Levels,3.0,Web Development,2017,68880
1036170,Laravel : CRUD Application Using AJAX In Laravel 5.3,https://www.udemy.com/laravel-53-crud-application-with-ajax/,True,20,362,19.0,8.0,Intermediate Level,1.0,Web Development,2017,7240
1037666,Webpack 1 & 2 - The Complete Guide,https://www.udemy.com/webpack-complete-guide/,True,40,252,46.0,79.0,All Levels,6.5,Web Development,2017,10080
1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/,True,50,165,13.0,28.0,All Levels,3.0,Web Development,2017,8250
1207382,Optimizing Wordpress for More Speed and Revenue,https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/,False,0,2649,16.0,7.0,Intermediate Level,0.583333333,Web Development,2017,0
1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,True,60,1343,11.0,22.0,Intermediate Level,3.5,Web Development,2017,80580
1124280,PHP Tutorial: Learn PHP Basic Programming for Beginners,https://www.udemy.com/php-tutorial-beginners/,True,20,2510,21.0,23.0,Beginner Level,1.5,Web Development,2017,50200
1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,True,195,1537,8.0,29.0,All Levels,2.5,Web Development,2017,299715
1250934,Display and analyze GIS data on the web with Leaflet.js,https://www.udemy.com/display-and-analyze-gis-data-on-the-web/,True,100,25,4.0,66.0,Intermediate Level,12.5,Web Development,2017,2500
572270,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,https://www.udemy.com/angularjs-webapi2-efcodefirst-web-app-on-3-tier-architecture/,True,60,652,48.0,46.0,Intermediate Level,6.5,Web Development,2017,39120
1031626,Bootstrap 4 Responsive Web Design and Development,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/,True,20,3086,17.0,73.0,Beginner Level,7.5,Web Development,2017,61720
990284,Advance Unix : File Processing: AWK | GREP | VIM,https://www.udemy.com/advance-unix-file-processing/,True,20,458,2.0,12.0,All Levels,1.0,Web Development,2017,9160
1009236,Web Development With Google Maps,https://www.udemy.com/webdevelopmentwithgooglemaps/,True,50,222,9.0,60.0,Beginner Level,8.5,Web Development,2017,11100
1227578,Learning Path: The Road to Elasticsearch,https://www.udemy.com/learning-path-the-road-to-elasticsearch/,True,200,50,5.0,60.0,Beginner Level,5.0,Web Development,2017,10000
1170920,Node:js : Building Rest Apis with Sails.js,https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/,True,100,61,9.0,44.0,Beginner Level,2.0,Web Development,2017,6100
1115132,XML XQuery - Crash Course for Beginners,https://www.udemy.com/xml-xquery-crash-course-for-beginners/,True,45,426,4.0,10.0,All Levels,1.0,Web Development,2017,19170
1159822,Mastering Unix : AWK Commands,https://www.udemy.com/mastering-unix-commands/,True,20,358,0.0,23.0,All Levels,2.0,Web Development,2017,7160
1079078,Drupal 8 Site Building,https://www.udemy.com/drupal-8-site-building/,False,0,1942,23.0,48.0,All Levels,4.5,Web Development,2017,0
919354,Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework,https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/,True,200,279,37.0,119.0,All Levels,10.0,Web Development,2017,55800
1248172,Essentials of Spring 5.0 for Developers,https://www.udemy.com/essentials-of-spring-50-for-developers/,True,125,34,2.0,21.0,Expert Level,1.5,Web Development,2017,4250
1115064,XML DTD - Crash Course for Beginners,https://www.udemy.com/xml-dtd-crash-course-for-beginners/,True,45,944,1.0,10.0,All Levels,1.0,Web Development,2017,42480
1088178,How To Design A WordPress Website With No Coding At All,https://www.udemy.com/how-to-make-a-wordpress-website-course/,True,25,306,3.0,42.0,Beginner Level,3.5,Web Development,2017,7650
