count,hate_speech,offensive_language,neither,class,tweet,text length,final_tweet
3,2,1,0,0,RT @602StrangeAngel: Your Swags off fag sauce,45,swag fag sauce
3,0,3,0,1,RT @666joselopez: @Victorasap_ your voice mail little bitch ass nigga http://t.co/n9dMDtvWts,92,voice mail little bitch ass nigga
3,0,2,1,1,"RT @6OLDAR: ""@lovelyweird0: I need their workout plan &#128525;&#128553; http://t.co/XMnIm9YIVN"" third bitch had a fucking miracle",130,need workout plan bitch fucking miracle
3,0,3,0,1,"RT @6THGRADER: It doesn't matter who I make out with in ""Spin the Bottle"" because I only invite the hottest bitches to play. #ladykiller",136,doesn t matter spin bottle invite hot bitch play ladykiller
6,0,6,0,1,RT @6THGRADER: Lol new kid at school... thinks he can take me at tetherball. Bout to show him why I get all the playground pussy. #baller #&#8230;,146,lol new kid school think tetherball bout playground pussy baller
3,0,3,0,1,RT @6THGRADER: Mom brought me McDonald's for lunch. I had all the bitches on me.,80,mom bring mcdonald s lunch bitch
3,0,3,0,1,RT @6THGRADER: Today seems like as good a day as ever to bang some bitches and go for ice cream.,96,today like good day bang bitch ice cream
3,0,3,0,1,RT @718queens: I rather my girl be clingy than a hoe,52,girl clingy hoe
3,0,0,3,2,RT @77StephanieG77: A portable septic tank. For allllll those pesky feelings.,77,portable septic tank allllll pesky feeling
3,0,3,0,1,RT @919Prince: If we're together &#128143;&#128145; and you don't like that bitch &#128129;&#128587; I don't like that bitch either &#128078;&#128076; http://t.co/2F2rERRGsM,173,don t like bitch don t like bitch
3,0,3,0,1,RT @9_3TilInfinity: If I wanted my ex back believe me I'd fucking go get they ass. &#128514; but I ain't bout to dig through the trash. &#128520;&#128686;,154,want ex believe d fucking ass ain t bout dig trash
3,0,3,0,1,"RT @9acino_: ""My hoes are your hoes...but my wife is all mine"" #wisebrethrenwords",81,hoe hoe wife wisebrethrenwords
3,2,1,0,0,RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;,119,m crazy nigga find bitch wild shoot ass
3,0,3,0,1,"RT @A1rWick: Who cares who looks better between Blue Ivy, North, and whatever other celeb baby. Read your kid a book u simple bitch.",132,care look blue ivy north celeb baby read kid book u simple bitch
3,1,2,0,1,RT @A2daO: When dykes surround you https://t.co/yWegZs78Om,58,dyke surround
3,0,0,3,2,RT @ABCbirds1: #Colorado lawmakers consider nation&#8217;s 1st #wind energy legislation to protect #birds &amp; #bats. http://t.co/shwQYb76pw http://&#8230;,156,colorado lawmaker consider nation s st wind energy legislation protect bird amp bat
3,0,0,3,2,RT @ABCbirds1: #Neonics are deadly to #birds like the American Kestrel and #bees. Ask @Lowes to take it off their shelves. #EcoWed http://t&#8230;,146,neonics deadly bird like american kestrel bee ask shelf ecowed
3,0,3,0,1,"RT @ACMobbDeep: @sugarhillgang00 @willyc14_ high flyers, crr, militia, boner squad, ball sack, weiner FC, anal brownies",119,high flyer crr militia boner squad ball sack weiner fc anal brownie
3,0,1,2,2,RT @AC_Hussle: Bron pregame speeches be so trash though lmao,60,bron pregame speech trash lmao
3,0,2,1,1,RT @AC_Hussle: Niggas love cuffing hoes then acting surprised when they turn out to be hoes.,92,niggas love cuffing hoe act surprised turn hoe
3,0,3,0,1,RT @AC_Hussle: Real RT @iHitModelsRaw: All jokes aside the hoes I know some of the coolest women I've ever met,110,real joke aside hoe know cool woman ve meet
3,0,3,0,1,RT @AC_Hussle: When yall having a good day &amp; she brings up a bitch from Twitter http://t.co/LQVLDxOwsH,106,good day amp bring bitch twitter
3,0,0,3,2,"RT @AChosenWord: Of rain showers
&amp; weepy fog
of soft light
&amp; cool touch
of wild wind
that carry music of birds
who cease to soar;
this feel&#8230;",154,rain shower amp weepy fog soft light amp cool touch wild wind carry music bird cease soar feel
3,0,3,0,1,RT @AFBoycie: @BrockLesnar ill fight you ! Ya big daft cunt .,61,ill fight ya big daft cunt
3,0,0,3,2,RT @AG2Pearl: Black Americans Are Worse Off Under BHO http://t.co/k4IwEugNyx Well researched article...bound to elicit cries of Uncle Tom &#8230;,145,black americans bad bho research article bind elicit cry uncle tom
3,0,3,0,1,"RT @AGRIcouture: Wow RT @RingkledSuccess: Lmao RT ""@badgalcash: bet not ever come to my house again dirty bitch http://t.co/Qv1rUzGsfJ""",135,wow lmao bet come house dirty bitch
3,0,3,0,1,"RT @AH_Michael: 12 lava cakes, bitches. #RTExtraLife",52,lava cake bitch rtextralife
3,0,0,3,2,"RT @AIIAmericanGirI: &#127482;&#127480;
FEC May Yank 1st Amendment Guards for Drudge, Rest of Internet https://t.co/pVe5nNAOkV #wiunion",135,fec yank st amendment guards drudge rest internet wiunion
3,0,1,2,2,"RT @AIanHangover: ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby.",109,bae mean ve think s ghetto word babe baby
6,0,6,0,1,"RT @AIanHangover: ""what are you 15?""

yeah on a scale of one to ten, bitch",74,yeah scale bitch
9,2,7,0,1,"RT @AIanHangover: Be smart because you won't be pretty forever, bitch.",70,smart win t pretty forever bitch
3,0,3,0,1,RT @AIanHangover: I could never date someone who isn't goofy. Nobody's tryna date a bland boring ass bitch.,107,date isn t goofy s tryna date bland boring ass bitch
7,0,7,0,1,"RT @AIanHangover: If I've ever offended you, im sorry..

.

.

.

.

.

.

.

.

.

.

that you're a sensitive lil bitch.",121,ve offend m sorry sensitive lil bitch
3,0,3,0,1,RT @AIanHangover: Karma is only a bitch to bitches.,51,karma bitch bitch
3,0,3,0,1,RT @AIanHangover: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant.&#8230;,146,girl suck dick dude head dudes fuck bad bitch ugly girl pregnant
6,0,6,0,1,RT @AIanHangover: let's play a game called stop being a lil bitch,65,let s play game stop lil bitch
3,0,3,0,1,RT @AIlThese: All these clocks and we still don't have time for these hoes http://t.co/oZm4cQe5Me,97,clock don t time hoe
3,1,2,0,1,"RT @AJCOLEMANBABY: niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa",138,niggas press pussy nothin instead worryin bitch fuckin u u munnaaaa
6,0,5,1,1,RT @ALMartinez32: &#8220;@100granHman: @IamMrEchols @ALMartinez32 &#128555;&#128555;&#8221;finding herself in the hoe section,125,find hoe section
6,0,6,0,1,RT @AMGLLCCEO: Social network got bitches heads like &#128553; http://t.co/BHMUO4x4VU,85,social network bitch head like
6,0,6,0,1,RT @AMGLLCCEO: When you die but a bad bitch walk in yo funeral &#128526;&#128526;&#128514;&#128514;&#128514;&#128514; http://t.co/YZs9DQVqDV,140,die bad bitch walk yo funeral
3,0,0,3,2,RT @AP: Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner: http://t.co/GDLcpWDNoo,140,lifelong yankee fan aside root interest return lose red sox world series ring rightful owner
3,0,3,0,1,RT @APTheCreated: @bellabelcastro is the realest bitch I know. Lol,66,real bitch know lol
3,0,0,3,2,RT @AP_Noticias: #&#218;LTIMAHORA El republicano Charlie Baker elegido gobernador de Massachusetts. #Election2014 #APracecall http://t.co/qkbWQ&#8230;,150,ltimahora el republicano charlie baker elegido gobernador de massachusetts election apracecall
3,0,3,0,1,RT @ARIZZLEINDACUT: Females think dating a pussy is cute now? http://t.co/J8B2JaaDxK,84,females think date pussy cute
3,0,3,0,1,RT @ASAPYams: bitches out here not lovin they self enuff for the both of us juheard,83,bitch lovin self enuff juheard
6,0,6,0,1,RT @ASAPYams: fresh razor blades in my goth bitch stocking,58,fresh razor blade goth bitch stocking
6,4,2,0,0,"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",77,hate nigga ask hoe nigga idfk
3,0,3,0,1,RT @ASillyPsycho: Don't be a bitch to me. I'll be a bigger one and I'll win.,76,don t bitch ll big ll win
3,0,3,0,1,RT @ATL_PRiNCeSS: A real bitch know she gotta pluck dat nipple hair,67,real bitch know pluck dat nipple hair
3,0,3,0,1,"RT @ATLienZ404: ""Why did you give birth to me you bitch"" http://t.co/nMoXKm4pwX",79,birth bitch
3,0,3,0,1,RT @ATypicalFemaIe: when a bitch gets smart and I look too cute to be ratchet http://t.co/OoTtkUxKRA,100,bitch smart look cute ratchet
3,0,3,0,1,RT @AYEVERB: On twitter you ho%s can jus take a pic with your ass out and be somebody..smh...,93,twitter ho s ju pic ass somebody smh
3,0,3,0,1,"RT @AYYSIAN: Life's a bitch, because if it was a slut, it would be easy.",72,life s bitch slut easy
3,0,3,0,1,RT @AZEALIABANKS: Ladies its a full moon. Which means pussy power is in full effect.. yall better get some dick tonnnnniiiiiiggggghhht!!!,137,ladies moon mean pussy power effect dick tonnnnniiiiiiggggghhht
3,0,2,1,1,"RT @A_Brown_30: People r retarded for thinking you can eat ""clean"" food all day and lose weight. Calories are calories people.",126,people r retard think eat clean food day lose weight calorie calorie people
3,0,3,0,1,"RT @A_Mitchellll13: ""@10Longdong: Uni suuuucks!! Lolol"" you suck bitch",70,uni suuuuck lolol suck bitch
6,0,6,0,1,RT @A_Mitchellll13: My bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch,121,bestfriend got jump like dude n ur upset u pay fine gtfo bitch
3,0,3,0,1,"RT @A_YoungPrince: Some pussy be so wet &#128166;&#128167;&#128166;&#128167;you gotta think about other things not to cum fast.... like ""damn i really failed the 6th grade""",172,pussy wet think thing cum fast like damn fail th grade
3,0,0,3,2,RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;,146,look feather instead fur able eat bird feeder judge gla
3,0,0,3,2,RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;,146,accidentally eat firefly night chew leave find shameful yellow glow mouth wa
3,0,3,0,1,RT @AaronTheGoat: This bitch can't be serious... http://t.co/dVZegKeBGv,71,bitch t
3,0,3,0,1,RT @AbbeyGoldd: Fuck Joo musts broke this niggas heart stealin his bitch if he that hurt with her &#128514;&#128514;&#128079;,125,fuck joo musts broke niggas heart stealin bitch hurt
3,0,0,3,2,RT @AbortionFunds: Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...,140,grateful profound hospitality volunteer open home patient travel long distance abo
6,1,1,4,2,RT @ActuallyAmDolan: wen u look liek trash n sum1 complimentz u http://t.co/5AgYHBTFXh,86,wen u look liek trash n sum complimentz u
3,0,3,0,1,RT @AdamSandy52: Bro forreal if you have beef with someone handle it your damn self don't be a lil bitch and bring other people in it. Be a&#8230;,146,bro forreal beef handle damn self don t lil bitch bring people
3,0,0,3,2,"RT @AdamSank: Why does Julia Roberts seem completely shocked that she's been nominated? Hey, Julia -- you're in a gown. The jig is up. #Emm&#8230;",146,julia roberts completely shock s nominate hey julia gown jig emm
3,0,0,3,2,RT @AdamSchein: Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @ChrisCarlinSNY,124,great job yankees brian cashman new contract hater wrong cc
3,0,0,3,2,RT @AdamSchein: I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @SNYtv,96,think flat wrong blame brian cashman yankees
3,1,0,2,2,"RT @AdamWeinstein: Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",140,working theory selective race abortion ban pass florida today excuse redneck rep
6,1,5,0,1,RT @Adddisonn: Smoke good weed with a bad bitch,47,smoke good weed bad bitch
3,0,3,0,1,RT @Adogg_34: @viva_based stealing a car and fuckin yo bitch,60,steal car fuckin yo bitch
3,1,2,0,1,RT @AdolfNiggler: when an ugly bitch tells me to text her http://t.co/060glx19oR,80,ugly bitch tell text
3,0,3,0,1,"RT @Adolfhibsta: First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him",109,hoe sex man amp feeling
3,1,2,0,1,RT @Adolfhibsta: Ratchet ass bitch RT &#8220;@TMZ: Nicki Minaj SMASHES UP her boyfriend's Benz http://t.co/BXqD30Z6Nb http://t.co/gBgjiuIreF&#8221;,147,ratchet ass bitch nicki minaj smash boyfriend s benz
3,0,3,0,1,RT @AdoreBellaaa: Never trippin on no hoes,42,trippin hoe
3,0,3,0,1,"RT @AdoreeLenaa: ""@_KudaBrazyy: Hella bored doing laundry like a bitch""&#128514;&#128514;&#128514; I sincerely hate your soul !",127,hella bore laundry like bitch sincerely hate soul
3,0,3,0,1,RT @Adrian1_knowsu: @0124jessi haha lml wrd no nah de pussy shit lol &#128514;&#128514;,87,haha lml wrd nah de pussy shit lol
3,0,3,0,1,RT @Adrian1_knowsu: @0124jessi lml se pasa de shunsha &#128536;&#128536;and no mi joda w ur bitch waaa &#128514;&#128514;,121,lml se pasa de shunsha mi joda w ur bitch waaa
3,0,0,3,2,"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing",129,bird doesn t sing answer sing song maya angelou poetry write
3,0,3,0,1,RT @Advil: remember when people boo&#8217;d One Direction and Gaga was having none of it. i love that bitch.,108,remember people boo d direction gaga love bitch
3,0,3,0,1,"RT @Ahki117: &#128514;&#128514;&#128514; RT @K1ngMello: Lmfao ""@Ravie_loso: How side bitches be when you scoop them up in the daytime! http://t.co/W8sH2AlViA",157,lmfao bitch scoop daytime
3,0,0,3,2,RT @AidanGee1: How I feel playing flappy bird http://t.co/w3PrpiAhZQ,68,feel play flappy bird
3,0,3,0,1,RT @AirSimba9: &#128550;@Treslyon: Keyair angels &amp; female party promoters are not for me... Most party promoters are hoes &amp; them angel bitches are &#8230;,162,keyair angel amp female party promoter party promoter hoe amp angel bitch
3,0,3,0,1,RT @AirSimba9: &#8220;@Treslyon: Tell a hoe NO for the sanctity of your relationship we gotta stop fucking these woman&#8221;,125,tell hoe sanctity relationship stop fuck woman
3,0,3,0,1,RT @Airjack3: RT @1017_Sqquad: Iont got not type ... Bad bitches is the only thing that I like,94,iont got type bad bitch thing like
3,0,3,0,1,RT @Airrogance: bitch i'm legal so i'm ridin round like rambo !,63,bitch m legal m ridin round like rambo
3,0,0,3,2,"RT @AishaMoodMills: Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http://t.co/6TKLgUP2Wh ht&#8230;",158,fox news mock victim ray rice elevator assault think message stair ht
3,0,2,1,1,RT @AjalaPilgrim: &#8220;@Selecta_kerry: So why everything u say ghetto u Hadda associate it with jordans &#128532;&#128530;&#128530;&#128530;&#128530;&#8221; isn't it obvious ?,177,u ghetto u hadda associate jordan isn t obvious
3,0,3,0,1,RT @AlaysiaMichelle: I just wanna get filthy rich &amp; have a nice big house full of bad bitches that I could fuck anytime I want &#128540;,140,wanna filthy rich amp nice big house bad bitch fuck anytime want
6,0,6,0,1,RT @Alejvndrv: &#8220;@1ortiz1: Id rather be your niggah&#8221;,63,d niggah
3,0,3,0,1,"RT @AlexDavisRaps: ""Pacer"" is short for pussy",45,pacer short pussy
3,1,2,0,1,RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.,84,fuck forget wear belt ma feel like coon day
3,0,0,3,2,RT @AlexPappas: Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http://t.co/qTPeHb2seX via&#8230;,146,rick scott refuse appear debate stage charlie crist illegal electronic fan
3,0,3,0,1,RT @Alex_Alfarkh: I'm a pussy,29,m pussy
3,1,2,0,1,RT @Alex_Simonson: EVERYONE PRAY FOR MY BROTHER nothin wrong with him he just a bitch lmaoo http://t.co/uDKCfhBUIz,114,pray brother nothin wrong bitch lmaoo
3,0,2,1,1,RT @AlexaSchwerer: @Jennchesss you and me both! probably some ghetto piece of shit who has nothing better to do with their lives...,131,probably ghetto piece shit life
3,1,2,0,1,"RT @AlexiisStarr: #OccupySLU ""Ima fuck me a white bitch, slap her and choke her"" this is what is being said now livestream interview w/ #Fe&#8230;",146,occupyslu m fuck white bitch slap choke livestream interview w fe
3,0,3,0,1,"RT @AlexisDiamond_: With his bitch ass , buut thaats bae kinda lol (:",69,bitch ass buut thaat bae kinda lol
3,2,0,1,0,RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.,109,gee isn t cracker racist term tired race baiter
3,0,0,3,2,RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,103,people ghetto rise fight gaza
3,0,3,0,1,RT @AlienAum: Chance. Acid rapper. Soccer hackey-sacker. Cocky khaki jacket jacker. Slap happy faggot slapper.,110,chance acid rapper soccer hackey sacker cocky khaki jacket jacker slap happy faggot slapper
3,1,2,0,1,RT @AlissaOnelove: A nigga will talk down on a female with the same mouth he ate her pussy with..,97,nigga talk female mouth eat pussy
3,0,0,3,2,"RT @AliyahKorea: #Whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine.",110,whiteculture thinking weave ratchet ghetto extension perfectly fine
3,0,3,0,1,RT @AllFucksGiven_: @TrentonStewart them hoes was actin' up. You had to do it.,78,hoe actin
3,0,3,0,1,RT @AllHailTaron_: Bruh thank you I'm about to start cumming in these hoes just to scare them. http://t.co/cMCek4h6cv,117,bruh thank m start cumme hoe scare
3,0,3,0,1,RT @AllHailTaron_: I got the deals for the low. I know you hoes lonely so fuck with these cuffing season specials. &#128184;&#128175; http://t.co/YURpX99Hdb,156,deal low know hoe lonely fuck cuffing season special
3,0,3,0,1,RT @AllKnowA: We all know a bitch boy named Luke,48,know bitch boy luke
3,1,2,0,1,RT @AllKnowA: We all know a bitch named Natalie,47,know bitch natalie
3,0,0,3,2,"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;",97,gatorade twinkies rice pudding pringle cookie
3,0,1,2,2,RT @Alleycelestine: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221;!!! Yessssss,92,kissin small lip trash lol yessssss
3,0,3,0,1,RT @AlliePeralta: &#8220;@pushaxrocca: smh http://t.co/MCeh9G6rmu&#8221; hoes like this are fucking it up for actual loyal girls smh.,133,smh hoe like fuck actual loyal girl smh
3,0,3,0,1,RT @AllyMarshalll: Good riddance bitches &#128079;&#9996;&#128075; http://t.co/deQBjLFtxz,89,good riddance bitch
3,0,3,0,1,RT @AlmightyAlijah: Told yo bitch get on her knees I don't want no sex&#128526;&#128175;,88,told yo bitch knee don t want sex
3,0,3,0,1,"RT @AlmightyVinny_: ""I'm a soft more""&#128514;&#128514;&#128557; hoes dumb man",78,m soft hoe dumb man
3,0,3,0,1,RT @AlmightyVinny_: Fucc hoes dats how I feel,45,fucc hoe dat feel
4,0,4,0,1,RT @AlmightyVinny_: I can tell you a freak bitch don't lie to me,64,tell freak bitch don t lie
3,0,3,0,1,"RT @AloneInMyOwnWar: Bitches always uploading pics of a famous couple doing simple shit, like holding hands talkin bout ""want this"" bitch r&#8230;",146,bitches upload pic famous couple simple shit like hold hand talkin bout want bitch r
3,0,3,0,1,RT @AlvarezJackee: I turn into a bitch real quick.,50,turn bitch real quick
3,0,0,3,2,RT @AlxJames10: I mean sometimes eating a carton of Double Stuf Oreos is your only option.,90,mean eat carton double stuf oreos option
3,0,3,0,1,RT @Alyssamichh: @Tronkitty bad bitch&#128158;,46,bad bitch
3,0,0,3,2,RT @AmEditing: You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip,138,responsible story inside don t let self doubt cripple creativity amediting amwriting writetip
3,0,0,3,2,RT @AmPowerBlog: @velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School http://&#8230;,146,parent phoenix administrator son wear pink fairy wings day high school
3,0,0,3,2,"RT @AmandaMarcotte: &#8220;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&#8221; he sa&#8230;",158,man interrupt woman quibble irrelevant issue sole purpose derail conversation sa
3,0,3,0,1,RT @AmandaNer: @royaltyclubvp yeah after she fed up jealous skinny bitches and became one herself.,98,yeah feed jealous skinny bitch
3,0,0,3,2,RT @AmazingTiming: Bad monkey! #AmazingTiming http://t.co/UD5XkiaNVt,68,bad monkey amazingtiming
3,0,3,0,1,"RT @Amazing_Trey3: Im done wasting my time, I'm just going cut a bitch off faster than I blink.",95,m waste time m going cut bitch fast blink
3,1,2,0,1,RT @Ambeerrxoxo: I'll piss on a hoe,35,ll piss hoe
3,0,2,1,1,"RT @Amber_Raynexxx: Taking my dad to dinner...Watching the NHL awards at the sports bar while both my dad and I bitch about this ""LA kings""&#8230;",146,dad dinner watch nhl award sport bar dad bitch la king
7,0,7,0,1,RT @AmberrrNicollle: Do loyal bad bitches exist? Because I want one,67,loyal bad bitch exist want
3,0,3,0,1,RT @AmberrrNicollle: You tweet about how you're never good enough for a guy maybe it's because you're a hoe,107,tweet good guy maybe s hoe
3,0,2,1,1,RT @AmberrrNicollle: You're such a fake bitch hahaha,52,fake bitch hahaha
3,0,0,3,2,RT @Amoreshonta: &#8220;@WestDontCare: Big bird has spoken &#128514; http://t.co/TxCcy3XIEc&#8221;&#128514;&#128514;&#128514;&#128514;&#128553; I was weak then I &#128128;!,172,big bird speak weak
6,1,5,0,1,"RT @Amos_Louis: Broke hoes 3 words ""Out my face""",48,broke hoe word face
3,0,0,3,2,RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;,152,justice british seagull spray paint red thug bird win t able fly anymore h
6,0,6,0,1,"RT @Amys22Cents I need to hit the lottery yo, this work shit??? For the fucking birds!",86,need hit lottery yo work shit fucking bird
3,0,3,0,1,RT @AnAbsurdBird: I just realised my library books are overdue if anyone's looking for a bad bitch,98,realise library book overdue s look bad bitch
3,0,3,0,1,RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;,150,course day nip shit hair amp wear scruffy favourite steal hoodie good time bump
3,0,0,3,2,RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture,103,like asian s struggle squinty eye picture
3,0,3,0,1,RT @AnayaL8ter: I'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb,113,m sorry ya woman shouldn t help financially s ya wife hoe dumb
3,0,3,0,1,RT @AndreShakti: Just took electric stim to my pussy! Eeek! Back on @KinkLive in 5 mins! http://t.co/41apcwSmQN,111,electric stim pussy eeek min
3,0,0,3,2,RT @AndrewLuck23: Charlie Crist says OCare has been great? #ccot #tcot #teaparty #PJNET #Independents @jjauthor @BettinaVLA @FLGovScott htt&#8230;,146,charlie crist ocare great ccot tcot teaparty pjnet independent htt
3,0,3,0,1,RT @Andrew_Jordan54: @WeilAnthony pussy.,40,pussy
3,0,3,0,1,RT @AndrogyneAdvent: @verbally_abrupt y'all got all the gay hoes,64,gay hoe
3,1,2,0,1,"RT @AndrogyneAdvent: The thing about Houston and Austin gays is 99% are hoes, ain't no wholesome bitches",104,thing houston austin gay hoe ain t wholesome bitch
3,0,3,0,1,RT @AndyMilonakis: I bet Beyonce's pussy tastes like a fresh caramel apple,74,bet beyonce s pussy taste like fresh caramel apple
3,0,3,0,1,"RT @AndyMilonakis: You give these bitches the Amex once, they gonna act like a chilly snob and try to go get that cardigan",122,bitch amex act like chilly snob try cardigan
3,0,3,0,1,RT @AndyyDotCom: You gotta be a weak bitch to let a couple tweets get you out of character.,91,got weak bitch let couple tweet character
3,0,3,0,1,RT @AngelGuapo23: @wigga32 can't dm wigga cause I can't even get a follow back &#128528;,88,t dm wigga cause t follow
3,0,3,0,1,RT @AngelHaze: bye bitch. im blocking u RT @onikallah: @AngelHaze i drew you &#128158; http://t.co/60HiEbFWic,109,bye bitch m block u draw
3,0,3,0,1,RT @AngelLongoria1: Neymar fell like a bitch,44,neymar fall like bitch
4,0,4,0,1,"RT @Anisa_So_Thick: @MsSashaBelle ur a wack bitch who sells her pussy for $65.00 , lives with her mom then was homeless cut the lies&#128521; http&#8230;",153,ur wack bitch sell pussy life mom homeless cut lie http
3,0,2,1,1,RT @Anisa_So_Thick: Now let me write your mom since I have her address &amp; let her know her daughter is in Miami selling pussy for $85 &#128536;,146,let write mom address amp let know daughter miami sell pussy
3,1,2,0,1,"RT @Anisa_So_Thick: the next call will be to immigration w/ your I.d your sex reviews &amp; your ad bitch I warned you , you lie I have facts &amp;&#8230;",154,immigration w d sex review amp ad bitch warn lie fact amp
3,0,3,0,1,"RT @AnnCoulter: Invite me on your show, you lying pussy. RT @Matthops82 ""Republicans are afraid of me. They don't want to talk to me."" - &#8230;",144,invite lie pussy republicans afraid don t want talk
3,0,0,3,2,RT @AnnTelnaes: Halloween candy corn bird http://t.co/kTNbyuTYKw,64,halloween candy corn bird
3,2,1,0,0,RT @Annnna_dav69: I hate trailer trash &#128567;,48,hate trailer trash
3,0,3,0,1,RT @Annnna_dav69: Ima make you my bitch &#128521;,49,m bitch
3,0,3,0,1,"RT @Anointed_Mouf: Would be so happy, so many bitches would be humbled RT @djdmt: How would you feel if they discontinued the sale of weave""",140,happy bitch humble feel discontinue sale weave
3,0,3,0,1,"RT @Anotherpotheadd: Read my lips bitch, what? My mouth isnt workin?",68,read lip bitch mouth workin
3,1,2,0,1,RT @AntBreezyOBB: Theses niggas hoes and these bitches greedy,61,theses niggas hoe bitch greedy
3,0,3,0,1,"RT @AnthonyBialy: .@SenatorReid I'm sure this tweet will protect you from karmic payback, bitch.",96,m sure tweet protect karmic payback bitch
3,3,0,0,0,"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",77,maryland bunch hateful redneck
3,0,3,0,1,RT @AntiCHILL: Just had a convo wit my ex n she reminded me y she is my ex smh idk y i even answerd for this bitch,114,convo wit ex n remind y ex smh idk y answerd bitch
3,0,3,0,1,"RT @AntiJokeJamal: A dick has a sad life: His hair is a mess, his family is nuts, his neighbor's an asshole, his best friend's a pussy & ...",140,dick sad life hair mess family nuts neighbor s asshole good friend s pussy
3,0,0,3,2,"RT @AntiJokeJamal: If you honk your horn .4 seconds after the light turns green, I will shut off my car, lay on the hood, and feed birds fo&#8230;",146,honk horn second light turn green shut car lie hood feed bird fo
3,0,3,0,1,RT @Antonio10_C: Yo mother(dedication hoe) - rich homie Tono feat. Childish Miguelito &amp; young patty.....coming soon #sorry4thewait,134,yo mother dedication hoe rich homie tono feat childish miguelito amp young patty come soon sorry thewait
3,0,3,0,1,RT @AntzInHerPantz: This what y'all hoes want? &#128528;&#128528;&#128528;&#128528;&#128528; https://t.co/tAGjue7mr7,116,hoe want
3,0,3,0,1,RT @AnunnakiGod: bitch what ocean is this?? http://t.co/YLkR2GeJ1Z,66,bitch ocean
3,0,1,2,2,"RT @AprilStearns: RT @GN192 Far right hero and all-around RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k&#8230;",146,far right hero rwnj d souza twitter thanksgiving mock trayvon martin murder k
3,2,1,0,0,RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300,107,brandon phelps hoe ass nigga wen ma smack like da lil bitch
6,1,0,5,2,"RT @ArcticFox2016: 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/VnR60MjFo6",140,christians massacred jihadi muslims sleep include pastor wife amp kid
3,0,0,3,2,"RT @ArianaGrande: Oh Torrence, I can't stand your cheer leading squad but I love your pom poms... I'll feed you bon bons all night.",131,oh torrence t stand cheer lead squad love pom pom ll feed bon bon night
3,0,2,1,1,RT @AriaunaDaVon: &#8220;@WhitDAWGem_: &#8220;@AriaunaDaVon: @WhitDAWGem_ bitch go to sleep. You have work in the morning.&#8221; Lol yes master&#8221; &#128557;&#128514;&#128530;,179,bitch sleep work morning lol yes master
